City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
955,Saint-Philippe,RE,69.39,light rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
957,Dingle,PH,84.29,moderate rain,10.9995,122.6711,SEGAYA PROPERTY
958,Remedios,CU,74.32,broken clouds,22.4947,-79.5458,Hostal Yunai
960,Ahuimanu,US,83.91,clear sky,21.4447,-157.8378,Paradise Bay Resort
961,Great Bend,US,69.93,scattered clouds,38.3645,-98.7648,Best Western Angus Inn
962,Buenavista,PH,83.34,overcast clouds,8.9769,125.4089,Room For Rent
963,Cukai,MY,78.75,moderate rain,4.25,103.4167,OYO 90038 Dalyla Inn Chalet
964,Havelock,US,71.55,few clouds,34.8791,-76.9013,Sherwood Motel
965,Qianan,CN,64.13,few clouds,44.9932,124.0581,Qian'an Hotel
967,Bulungu,CD,68.38,scattered clouds,-4.55,18.6,
968,Akyab,MM,84.49,broken clouds,20.15,92.9,Hotel Memory
970,Caucaia,BR,82.04,few clouds,-3.7361,-38.6531,M.O.S. Logística - Filial Fortaleza
973,Kindu,CD,69.37,light rain,-2.95,25.95,Résidence Okanda
975,Yaan,NG,75.79,scattered clouds,7.3833,8.5667,
976,Innisfail,AU,79.14,clear sky,-17.5333,146.0333,Moondarra Motel
977,Harlingen,US,82.31,clear sky,26.1906,-97.6961,Courtyard by Marriott Harlingen
979,Pisco,PE,64.45,mist,-13.7,-76.2167,Hotel San Isidro Oficial
981,Shiyan,CN,60.75,overcast clouds,32.6475,110.7781,Fenghuang Garden Holiday Hotel
983,Vila Praia De Ancora,PT,61.32,broken clouds,41.811,-8.8526,Hotel Meira
987,Salalah,OM,80.69,clear sky,17.0151,54.0924,"HAMDAN PLAZA HOTEL SALALAH, an HTG Hotel"
989,Eyl,SO,82.29,few clouds,7.9803,49.8164,Amiin Hotel
990,Fredericton,CA,65.25,light rain,45.9454,-66.6656,"Crowne Plaza Fredericton-Lord Beaverbrook, an IHG Hotel"
992,Guerrero Negro,MX,67.73,few clouds,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
993,Beloha,MG,63.86,clear sky,-25.1667,45.05,
994,Russell,US,78.4,overcast clouds,32.3502,-85.1999,Macs
996,Cap Malheureux,MU,71.47,clear sky,-19.9842,57.6142,Pereybere Hotel & Spa
1002,Point Pleasant,US,64.27,mist,40.0832,-74.0682,Point Pleasant Manor
1003,Sabang,ID,83.44,few clouds,5.8933,95.3214,Hotel Citra
1005,Martapura,ID,82.49,overcast clouds,-3.4167,114.85,Montana Hotel Syariah
1008,Cayenne,GF,82.09,scattered clouds,4.9333,-52.3333,Hôtel Le Dronmi
1009,Yulara,AU,68.67,clear sky,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
1010,Sitio Novo Do Tocantins,BR,74.44,overcast clouds,-5.5183,-47.4611,Imperial Hotel
1011,Bud,US,67.41,overcast clouds,39.447,-86.1758,Ted McQuinn Trust
1013,Vidim,RU,63.97,clear sky,56.4088,103.1106,
1014,Huarmey,PE,64.42,scattered clouds,-10.0681,-78.1522,Hotel Miramar
1017,El Tigre,VE,83.88,overcast clouds,8.8875,-64.2454,Hotel Santa Cruz
1018,Pacific Grove,US,77.02,clear sky,36.6177,-121.9166,Lovers Point Inn
1020,Nicoya,CR,80.71,light rain,10.1483,-85.452,Las Cabinas Del Sueño
1021,Nouadhibou,MR,68.67,overcast clouds,20.931,-17.0347,El Medina
1022,Tibati,CM,65.34,few clouds,6.4667,12.6333,Tibati Hotel
1023,Teluk Intan,MY,77.02,light rain,4.0259,101.0213,Angsoka Hotel Teluk Intan
1024,Bathsheba,BB,81.21,scattered clouds,13.2167,-59.5167,Atlantis Hotel
1025,Springfield,US,76.23,clear sky,37.2153,-93.2982,Best Western Route 66 Rail Haven
1026,Road Town,VG,80.64,scattered clouds,18.4167,-64.6167,"ZINGARA 76ft Catamaran, full crew-all included"
1027,Muswellbrook,AU,71.33,overcast clouds,-32.2667,150.9,Wayfarer Motel
1029,Mangrol,IN,82.56,clear sky,21.1167,70.1167,Hotel The Royal Honours
1031,Los Llanos De Aridane,ES,64.15,broken clouds,28.6585,-17.9182,Valle Aridane
1033,Mithi,PK,81.59,clear sky,24.7318,69.7981,Ashiyana guest house
1034,Warrington,GB,60.87,clear sky,53.3925,-2.5802,Villaggio Hotel
1036,Davidson,US,82.85,scattered clouds,36.1501,-86.7833,Best Western Plus Music Row
1037,Cerreto Guidi,IT,60.15,few clouds,43.7607,10.8761,Agriturismo Streda - wine&country holiday
1038,Pirgos,GR,63.63,clear sky,35.1167,25.7178,Elpida Village
1040,Liwale,TZ,69.37,overcast clouds,-9.7667,37.9333,Nakivubo Executive Lodge
1041,Grand-Santi,GF,73.83,overcast clouds,4.25,-54.3833,Hotel La Villa Couacou
1042,Ballina,AU,71.78,scattered clouds,-28.8667,153.5667,Ramada Hotel & Suites by Wyndham Ballina Byron
1043,Touros,BR,78.33,few clouds,-5.1989,-35.4608,INN NEW HORIZON
1048,Moose Factory,CA,60.78,broken clouds,51.2585,-80.6094,Moosonee Lilypad
1051,Ottawa,CA,74.95,broken clouds,45.4112,-75.6981,Delta Hotels by Marriott Ottawa City Centre
1052,Lubango,AO,60.06,scattered clouds,-14.9172,13.4925,Hotel Serra da Chela
1053,Laurens,US,73.29,clear sky,32.4502,-82.9165,"Holiday Inn Express & Suites Dublin, an IHG Hotel"
1054,Sabha,LY,66.6,clear sky,27.0377,14.4283,Foundation Taaj Asala for Historical Research and Archeology
1056,Castelldefels,ES,68.27,clear sky,41.2779,1.9703,Aparthotel Solifemar
1057,Layou,VC,77.25,scattered clouds,13.2,-61.2667,Compton's Bed-&-Breakfast & Anchorage
1059,Acarau,BR,78.33,broken clouds,-2.8856,-40.12,castelo pizzaria
1060,Abong Mbang,CM,67.41,overcast clouds,3.9833,13.1833,Auberge Angle Sur
1061,Takoradi,GH,79.56,overcast clouds,4.8845,-1.7554,Raybow International Hotel
1062,Hilo,US,84.27,broken clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1063,Huambo,AO,62.82,overcast clouds,-12.7761,15.7392,SiSHotel
1066,Kudahuvadhoo,MV,83.14,overcast clouds,2.6708,72.8944,Niyama Private Islands Maldives
1069,Taitung,TW,75.47,broken clouds,22.7583,121.1444,Taitung Bali Suites Hotel
1070,Bagacay,PH,83.98,scattered clouds,12.9821,124.1415,Amigo's Garden
1072,Tashtyp,RU,64.17,broken clouds,52.7939,89.8983,Oblachnyye Glubiny Orden Gusu Lan'
1077,Santa Cruz,BO,69.26,broken clouds,-17.8,-63.1667,Aviador Hotel Boutique
1078,Maceio,BR,74.64,mist,-9.6658,-35.7353,Hotel Ponta Verde Maceió
1083,Tabat,ID,82.31,overcast clouds,-2.635,115.2274,
1084,Impfondo,CG,69.8,broken clouds,1.6381,18.0667,Auberge La Place de Jules
1085,Margherita,IN,72.81,overcast clouds,27.2833,95.6833,Dehing Guest House
1086,Coos Bay,US,60.93,overcast clouds,43.3665,-124.2179,Best Western Holiday Hotel
1088,Puerto Leguizamo,CO,72.84,overcast clouds,-0.1934,-74.7819,la casona de juancho
1089,Ouadda,CF,68.56,overcast clouds,8.0777,22.4007,
1090,Faya,SA,62.71,clear sky,18.3851,42.4509,املاك خالد الشعشوع
1091,Port Lincoln,AU,64.0,scattered clouds,-34.7333,135.8667,Port Lincoln Hotel
1093,Kalemie,CD,70.03,scattered clouds,-5.9475,29.1947,Mahobilali
1095,Labuhan,ID,82.27,overcast clouds,-6.8844,112.2051,DoubleFAG
1096,Kralendijk,BQ,80.58,clear sky,12.15,-68.2667,Divi Flamingo Beach Resort & Casino
1098,Tocopilla,CL,64.04,clear sky,-22.092,-70.1979,Hotel Galvarino
1099,Fernley,US,84.27,scattered clouds,39.608,-119.2518,Super 8 by Wyndham Fernley
1101,Ambilobe,MG,66.38,clear sky,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
1105,Alyangula,AU,80.42,clear sky,-13.8483,136.4192,Groote Eylandt Lodge
1107,Gombe,NG,83.32,overcast clouds,10.2897,11.1673,Custodian Hotel Gombe
1108,Seoul,KR,65.77,clear sky,37.5683,126.9778,롯데호텔 서울
1110,Camana,PE,65.44,scattered clouds,-16.6228,-72.7111,Hostal Morales
1111,Kaeo,NZ,72.32,scattered clouds,-35.1,173.7833,Bushido Lodge
1115,Manzanillo,CU,76.48,few clouds,20.3433,-77.1167,"HOSTAL ""THE YELLOW HOUSE"""
1116,Ahipara,NZ,67.26,broken clouds,-35.1667,173.1667,Ahipara Holiday Park
1117,Xuddur,SO,72.05,scattered clouds,4.1213,43.8894,Banjanay Hotel
1119,Dingzhou,CN,68.11,clear sky,38.5131,114.9956,宜家时尚宾馆
1123,Kavaratti,IN,80.62,moderate rain,10.5669,72.642,Hotels in Lakshadweep Islands
1124,Kavieng,PG,84.67,scattered clouds,-2.5744,150.7967,Nusa Island Retreat
1125,Ribas Do Rio Pardo,BR,68.27,heavy intensity rain,-20.4431,-53.7592,Pousada Avenida
1128,Mahibadhoo,MV,83.46,overcast clouds,3.7833,72.9667,Omadhoo Inn
1130,Merritt Island,US,79.09,clear sky,28.5392,-80.672,
1131,Nargana,PA,80.55,overcast clouds,9.4428,-78.5906,Dubbir
1133,Capao Da Canoa,BR,64.17,overcast clouds,-29.7456,-50.0097,Hotel Araçá
1141,Moengo,SR,74.16,overcast clouds,5.6167,-54.4,Masanga
1142,Pontiac,US,71.96,broken clouds,42.6389,-83.2911,Embassy Suites by Hilton Auburn Hills
1143,Vincennes,FR,62.89,clear sky,48.85,2.4333,Aparthotel Adagio Paris Vincennes
1145,Marovoay,MG,67.95,clear sky,-16.1,46.6333,Hôtel les Oliviers Marovoay
1146,Inirida,CO,74.66,overcast clouds,3.8653,-67.9239,Fuente del Guania Hotel de Lujo
1147,Matara,LK,77.85,overcast clouds,5.9485,80.5353,Amaloh Boutique Resort
1148,Turkistan,KZ,61.83,clear sky,43.0,68.0,
1150,Mandera,KE,77.85,broken clouds,3.9366,41.867,Red Sea Resort & Suites Mandera County
1151,Great Falls,US,60.17,few clouds,47.5002,-111.3008,La Quinta Inn & Suites by Wyndham Great Falls
1152,Timmins,CA,62.42,thunderstorm with light rain,48.4669,-81.3331,The Senator Hotel & Conference Centre
1153,Mareeba,AU,81.48,scattered clouds,-17.0,145.4333,Trinity Plains Tourist Park
1155,Port Hedland,AU,77.05,overcast clouds,-20.3167,118.5667,The Esplanade Hotel
1157,Atambua,ID,81.39,broken clouds,-9.1061,124.8925,Kost Alfa Flat
1160,Dandong,CN,63.14,clear sky,40.1292,124.3947,Yiranju Farmstay
1163,Luanda,AO,74.37,overcast clouds,-8.8368,13.2343,EPIC SANA Luanda
1168,Hualmay,PE,64.08,scattered clouds,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
1171,Bol,TD,83.12,overcast clouds,13.4586,14.7147,Harrouni camp de passage
1172,Makakilo City,US,82.72,clear sky,21.3469,-158.0858,Marriott's Ko Olina Beach Club
1174,Bandarbeyla,SO,80.74,clear sky,9.4942,50.8122,JABIR HOTEL
1175,Nova Olimpia,BR,76.98,broken clouds,-14.7972,-57.2881,Motel glamour
1176,Roura,GF,81.97,scattered clouds,4.7263,-52.3274,Amazonie Découverte SARL
1180,Saint-Georges,GD,80.28,few clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
1181,Flinders,AU,74.05,light rain,-34.5833,150.8552,Shellharbour Resort & Conference Centre
1183,Masallatah,LY,65.57,clear sky,32.6167,14.0,Mustafa Taher Sowaidan
1184,Salinopolis,BR,78.76,light rain,-0.6136,-47.3561,Salinas Park Resort Maçarico AP101
1185,Choya,RU,66.31,scattered clouds,52.0108,86.5467,
1187,Tudela,ES,61.7,overcast clouds,42.0617,-1.6045,Sercotel Tudela Bardenas
1193,Lucea,JM,76.86,broken clouds,18.451,-78.1736,Grand Palladium Jamaica Resort & Spa
1194,Waterloo,CA,69.73,overcast clouds,43.4668,-80.5164,The Walper Hotel
1196,Canon City,US,81.88,clear sky,38.441,-105.2424,Travel Inn Motel
1197,Crotone,IT,68.2,clear sky,39.0851,17.1178,Helios Hotel
1198,Gazanjyk,TM,66.79,overcast clouds,39.2446,55.5154,Railway motel
1200,Omboue,GA,77.83,overcast clouds,-1.5746,9.2618,Hotel Olako
1201,Fayaoue,NC,77.34,overcast clouds,-20.65,166.5333,Chez Dydyce Guesthouse
1202,Sao Gabriel Da Cachoeira,BR,74.57,light rain,-0.1303,-67.0892,Alarne - Área De Lazer Do Alto Rio Negro
1205,Phonhong,LA,78.69,overcast clouds,18.5007,102.4166,Manyvong Guest House
1209,Tabas,IR,63.34,clear sky,33.5959,56.9244,شرکت معماری مهراز شایگان آراد
1210,Jiwani,PK,82.51,clear sky,25.05,61.7417,Al Mumtaz Transport Jiwani
1211,Mookane,BW,62.76,clear sky,-23.688,26.6595,
1212,Basudebpur,IN,84.58,overcast clouds,21.1353,86.7386,"Teli Sahi Chhak,Basathi"
1213,Zaysan,KZ,68.67,overcast clouds,47.4667,84.8667,Ерлан үй
1214,Manokwari,ID,83.41,broken clouds,-0.8667,134.0833,Swiss Belhotel Manokwari
1216,Hirara,JP,79.07,broken clouds,24.8,125.2833,Hotel Atoll Emerald Miyakojima
1218,Gizo,SB,83.98,broken clouds,-8.103,156.8419,Imagination Island
1219,La Asuncion,VE,78.76,broken clouds,11.0333,-63.8628,Colinas de Matasiete
1220,Salto Del Guaira,PY,67.08,moderate rain,-24.0625,-54.3069,7 Saltos Resort
1223,Safaga,EG,79.7,clear sky,26.7292,33.9365,Lamar Resort Abu Soma
1224,Crateus,BR,75.72,overcast clouds,-5.1783,-40.6775,Orient Plaza Hotel
1227,Taoudenni,ML,82.72,scattered clouds,22.6783,-3.9836,
1228,Manaure,CO,83.98,overcast clouds,11.7751,-72.4445,Hotel Palaaima
1229,Tautira,PF,80.56,clear sky,-17.7333,-149.15,Pension Oaoa
1230,Dhanera,IN,79.7,clear sky,24.5167,72.0167,Paresh joja
1232,Baoro,CF,68.54,broken clouds,5.6667,15.9667,
1234,Santa Marta,CO,84.88,broken clouds,11.2408,-74.199,Hotel La Ballena Azul
1236,Matagami,CA,69.91,few clouds,49.7502,-77.6328,Motel Le Caribou
1240,Awjilah,LY,67.24,clear sky,29.1081,21.2869,المنزل
1241,Carroll,US,67.03,overcast clouds,39.5501,-77.0164,Best Western Westminster Hotel
1243,Krasnogorskoye,RU,64.2,broken clouds,52.2953,86.1979,"Gostinitsa - Baza Otdykha ""Krasnogor'ye"""
1244,Middletown,US,66.49,overcast clouds,39.5151,-84.3983,Center of Hope for Women and Children
1246,La Romana,DO,77.36,broken clouds,18.4273,-68.9728,Casa de Campo Resort and Villas
1247,Baghdad,IQ,69.71,clear sky,33.3406,44.4009,Baghdad Hotel
1248,Carauari,BR,74.77,overcast clouds,-4.8828,-66.8958,Hotel Fellip
1249,Bosaso,SO,83.66,clear sky,11.2842,49.1816,Red Sea Hotel
1251,Kang,BW,61.18,clear sky,-23.6752,22.7876,Kang Ultra Stop
1253,Bartica,GY,79.12,overcast clouds,6.4,-58.6167,Sloth Island Nature Resort
1255,Bugiri,UG,65.79,broken clouds,0.5714,33.7417,Gilgal Guest House
1256,Urumqi,CN,68.95,clear sky,43.801,87.6005,Hua Ling Grand Hotel Urumqi
1257,Fukue,JP,62.96,moderate rain,32.6881,128.8419,Goto Guesthouse Utojuku & SA Car Rental
1258,Puerto Del Rosario,ES,67.75,clear sky,28.5004,-13.8627,Hotel JM Puerto del Rosario
1262,Gorontalo,ID,82.13,overcast clouds,0.5412,123.0595,Maqna Hotel by Prasanthi
1263,Merrill,US,69.57,broken clouds,45.1805,-89.6835,Prairie Motel
1264,Cazones,MX,78.28,scattered clouds,20.7167,-97.3167,Hotel paraíso
1266,Buala,SB,84.9,broken clouds,-8.145,159.5921,Maringe Lagoon Lodge
1268,Inhambane,MZ,68.94,clear sky,-23.865,35.3833,Oceano
1270,Ribeira Brava,PT,66.7,few clouds,32.65,-17.0667,Hotel do Campo
1274,Warrnambool,AU,62.82,clear sky,-38.3833,142.4833,Lady Bay Resort
1275,Sao Joao Da Barra,BR,73.15,overcast clouds,-21.6403,-41.0511,Pousada Porto De Canoas
1276,Itaituba,BR,74.93,overcast clouds,-4.2761,-55.9836,Hotel Campos
1280,Sulphur Springs,US,82.11,clear sky,33.1385,-95.6011,Clarion Pointe Sulphur Springs
1282,Garachine,PA,79.95,overcast clouds,8.0647,-78.3628,
1283,Misratah,LY,68.0,clear sky,32.3754,15.0925,Almasa Hotel
1284,Launceston,AU,60.8,overcast clouds,-41.45,147.1667,Hotel Grand Chancellor Launceston
1285,Wajir,KE,75.34,overcast clouds,1.7471,40.0573,Al-bustan Hotel And Restaurant.
1286,Amahai,ID,84.58,overcast clouds,-3.3333,128.9167,HOTEL ISABELA
1288,Katherine,AU,84.52,clear sky,-14.4667,132.2667,Pine Tree Motel
1292,Mtimbira,TZ,67.77,scattered clouds,-8.7833,36.35,
1293,Faanui,PF,81.72,clear sky,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
1294,Semey,KZ,64.62,moderate rain,50.4111,80.2275,Grand Hotel Semey
1295,Neiafu,TO,77.68,broken clouds,-18.65,-173.9833,Mystic Sands Beachfront Accommodation
1297,Doha,QA,82.38,clear sky,25.2867,51.5333,Movenpick Hotel Doha
1298,Belmonte,BR,74.66,overcast clouds,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
1301,Kapit,MY,82.51,overcast clouds,2.0167,112.9333,Hotel Meligai Kapit
1303,Buedu,SL,69.42,overcast clouds,8.2803,-10.3719,Luawa resort
1304,Caravelas,BR,74.39,overcast clouds,-17.7125,-39.2481,Pousada dos Navegantes
1305,Laguna De Perlas,NI,79.99,overcast clouds,12.3429,-83.6712,Hotel Best View
1306,Mayo,US,67.5,mist,38.8876,-76.5119,Resorts Resource Group International
1308,Patea,NZ,65.7,moderate rain,-39.7583,174.4833,Patea Rest N Fresh
1309,Wajid,SO,72.99,overcast clouds,3.8093,43.2471,xamdihotelresturant114
1311,Nsanje,MW,63.99,clear sky,-16.92,35.262,Nsanje Discovery Lodge
1312,Shingu,JP,71.64,broken clouds,33.7333,135.9833,Shingu UI Hotel
1313,Gamba,GA,77.13,overcast clouds,-2.65,10.0,
1315,Riyadh,SA,73.54,clear sky,24.6877,46.7219,"InterContinental Riyadh, an IHG Hotel"
1316,Temerloh,MY,79.09,overcast clouds,3.4483,102.4176,U Design Hotel Temerloh
1319,Soyo,AO,76.89,scattered clouds,-6.1349,12.3689,Hotel Mpampa
1321,Naze,JP,67.12,light rain,28.3667,129.4833,Shishime Hotel
1322,Xihe,CN,63.66,overcast clouds,31.6864,113.4659,Junyi Apartment Guest Room
1323,Kurri Kurri,AU,73.35,overcast clouds,-32.8167,151.4833,Kurri Motor Inn
1327,Mahajanga,MG,68.02,few clouds,-15.7167,46.3167,Restaurant Greedy Coco Lodge Majunga
1328,Conde,BR,76.46,broken clouds,-7.2597,-34.9075,Pousada Beija Flor
1329,Acari,PE,68.0,clear sky,-15.4311,-74.6158,HOSPEDAJE XIMENA
1332,Aguimes,ES,64.65,few clouds,27.9054,-15.4461,Hotel Villa de Aguimes
1334,Coxim,BR,80.92,broken clouds,-18.5067,-54.76,Hotel Avenida
1336,Libourne,FR,66.7,overcast clouds,44.9167,-0.25,Hôtel Mercure Libourne Saint-Émilion
1339,Portobelo,PA,80.73,overcast clouds,9.55,-79.65,Scuba Portobelo
1340,Urucara,BR,74.66,overcast clouds,-2.5364,-57.76,Pousada Maria Bonita
1343,Bilma,NE,80.4,clear sky,18.6853,12.9164,Expeditions Ténére voyages
1344,Kingsport,US,72.66,scattered clouds,36.5484,-82.5618,MeadowView Conference Resort & Convention Center
1345,Catuday,PH,83.55,broken clouds,16.2923,119.8062,Benjie's Kubo & Cottages
1346,Jalapa,MX,64.6,scattered clouds,19.5333,-96.9167,Hotel Mision Xalapa Plaza de las Convenciones
1347,Magadi,IN,69.96,overcast clouds,12.9667,77.2333,Gobi centre
1349,San Quintin,MX,69.57,clear sky,30.4833,-115.95,Don Eddie's Sport Fishing Center
1351,Bairnsdale,AU,69.06,clear sky,-37.8333,147.6167,Town Central Motel
1354,Shache,CN,64.71,overcast clouds,38.4167,77.2406,Delong Hotel
1356,Hibbing,US,60.15,broken clouds,47.4272,-92.9377,Americas Best Value Inn Hibbing
1357,Mitchell,US,66.11,clear sky,43.7094,-98.0298,Kelly Inn & Suites
1358,Anito,PH,84.38,overcast clouds,12.4497,125.2886,El Felix Cottages
1361,Varzea Grande,BR,78.67,clear sky,-15.6467,-56.1325,Hotel Express
1363,Redmond,US,67.1,overcast clouds,47.674,-122.1215,Seattle Marriott Redmond
1365,Fukuma,JP,68.29,overcast clouds,33.7667,130.4667,Masago
1367,Lambarene,GA,75.72,moderate rain,-0.7001,10.2406,Le Refuge
1370,Pekalongan,ID,83.71,scattered clouds,-6.8886,109.6753,Hotel Sahid Mandarin Pekalongan
